NewNameID,Description,Parm.Code,Result.Type,Analysis.Type,Sample.Unit.Group,Sample.Unit,CAS
59424 - Filiniidae,"Common name: none, EMS Code(s): FILINI, EMS Name(s): Filiniidae",FILINI,Numeric,Biological,Count,,
59425 - Filinia,"Common name: none, EMS Code(s): FILIN, EMS Name(s): Filinia",FILIN,Numeric,Biological,Count,,
59428 - Filinia terminalis,"Common name: none, EMS Code(s): F.TERM, EMS Name(s): Filinia terminalis",F.TERM,Numeric,Biological,Count,,
5943 - Quadrigula chodati,"Common name: none, EMS Code(s): Q.CHOD, EMS Name(s): Quadrigula chodatii",Q.CHOD,Numeric,Biological,Count,,
59432 - Collothecaceae,"Common name: none, EMS Code(s): COLCEA, EMS Name(s): Collothecacea",COLCEA,Numeric,Biological,Count,,
59434 - Collotheca,"Common name: none, EMS Code(s): COLECA, EMS Name(s): Collotheca",COLECA,Numeric,Biological,Count,,
59490 - Nematoda,"Common name: nematodes, EMS Code(s): NEMATA, NEMATO, EMS Name(s): Nemata, Nematoda","NEMATA, NEMATO",Numeric,Biological,Count,,
5964 - Nephrocytium,"Common name: none, EMS Code(s): NEPHRO, EMS Name(s): Nephrocytium",NEPHRO,Numeric,Biological,Count,,
5965 - Nephrocytium agardhianum,"Common name: none, EMS Code(s): N.AGAR, EMS Name(s): Nephrocytium cf Agardhianum",N.AGAR,Numeric,Biological,Count,,
5966 - Nephrocytium ecdysiscepanum,"Common name: none, EMS Code(s): N.ECDY, EMS Name(s): Nephrocytium ecdysiscepaum",N.ECDY,Numeric,Biological,Count,,
5968 - Nephrocytium limneticum,"Common name: none, EMS Code(s): N.LIMN, EMS Name(s): Nephrocytium limneticum",N.LIMN,Numeric,Biological,Count,,
5980 - Desmatractum,"Common name: none, EMS Code(s): DESMAT, EMS Name(s): Desmatractum",DESMAT,Numeric,Biological,Count,,
598165 - Rhyacophiloidea,"Common name: none, EMS Code(s): RHYCOP, EMS Name(s): Rhycophila",RHYCOP,Numeric,Biological,Count,,
598182 - Apataniidae,"Common name: none, EMS Code(s): APATAD, EMS Name(s): Apataniidae",APATAD,Numeric,Biological,Count,,
598191 - Hydropsychinae,"Common name: none, EMS Code(s): CER/HY, EMS Name(s): Ceratopsyche/Hydropsyche",CER/HY,Numeric,Biological,Count,,
598193 - Polycentropodinae,"Common name: none, EMS Code(s): POLYC, EMS Name(s): Polycentropodinae",POLYC,Numeric,Biological,Count,,
5987 - Eremosphaera viridis,"Common name: none, EMS Code(s): E.VIRI, EMS Name(s): Eremosphaera viridis",E.VIRI,Numeric,Biological,Count,,
5990 - Monoraphidium,"Common name: none, EMS Code(s): MONORA, EMS Name(s): Monoraphidium",MONORA,Numeric,Biological,Count,,
6018 - Lagerheimiella genevensis,"Common name: none, EMS Code(s): L.GENE, EMS Name(s): Lagerheimiella genevensis",L.GENE,Numeric,Biological,Count,,
603 - Chroococcales,"Common name: none, EMS Code(s): CHROOC, UIDCHR, EMS Name(s): Chroococcales, UID Chroococcales","CHROOC, UIDCHR",Numeric,Biological,Count,,
6031 - Pediastrum,"Common name: none, EMS Code(s): PEDIAS, EMS Name(s): Pediastrum",PEDIAS,Numeric,Biological,Count,,
6032 - Pediastrum boryanum,"Common name: none, EMS Code(s): P.BORY, EMS Name(s): Pediastrum boryanum",P.BORY,Numeric,Biological,Count,,
6036 - Pediastrum duplex,"Common name: none, EMS Code(s): P.DUPL, EMS Name(s): Pediastrum duplex",P.DUPL,Numeric,Biological,Count,,
6042 - Pediastrum duplex var. regulosum,"Common name: none, EMS Code(s): P.DV.R, EMS Name(s): Pediastrum duplex var. rugulosum",P.DV.R,Numeric,Biological,Count,,
605 - Agmenellum,"Common name: none, EMS Code(s): AGMEN, EMS Name(s): Agmenellum",AGMEN,Numeric,Biological,Count,,
6053 - Pediastrum tetras,"Common name: none, EMS Code(s): P.TETR, P.VRET, EMS Name(s): Pediastrum tetras, Pediastrum tetras var. reticulatum","P.TETR, P.VRET",Numeric,Biological,Count,,
6087 - Euastropsis richteri,"Common name: none, EMS Code(s): E.RICH, EMS Name(s): Euastropsis richteri",E.RICH,Numeric,Biological,Count,,
6088 - Sorastrum,"Common name: none, EMS Code(s): SORAST, EMS Name(s): Sorastrum",SORAST,Numeric,Biological,Count,,
6089 - Sorastrum americanum,"Common name: none, EMS Code(s): S.AMER, EMS Name(s): Sorastrum americanum",S.AMER,Numeric,Biological,Count,,
609 - Anacystis,"Common name: none, EMS Code(s): ANACYS, EMS Name(s): Anacystis",ANACYS,Numeric,Biological,Count,,
609530 - Acentrella parvula,"Common name: none, EMS Code(s): A.PARV, EMS Name(s): Acentrella parvula",A.PARV,Numeric,Biological,Count,,
6098 - Actinastrum,"Common name: none, EMS Code(s): ACTINA, EMS Name(s): Actinastrum",ACTINA,Numeric,Biological,Count,,
609847 - Euholognatha,"Common name: none, EMS Code(s): LEU/CA, EMS Name(s): Leuctridae/Capniida",LEU/CA,Numeric,Biological,Count,,
609861 - Acroneuriini,"Common name: none, EMS Code(s): ACR/DO, CALDOR, EMS Name(s): Acroneuria/Doroneuria, Calineuria/Doroneuria group sp.","ACR/DO, CALDOR",Numeric,Biological,Count,,
6099 - Actinastrum hantzschii,"Common name: none, EMS Code(s): ACTHAN, EMS Name(s): Actinastrum hantzschii",ACTHAN,Numeric,Biological,Count,,
6104 - Scenedesmus,"Common name: none, EMS Code(s): SCENED, S.ACDI, S.QUAB, EMS Name(s): Scenedesmus, Scenedesmus acutus/dimorphus, Scenedesmus quadricauda/abundans","SCENED, S.ACDI, S.QUAB",Numeric,Biological,Count,,
6105 - Scenedesmus acuminatus,"Common name: none, EMS Code(s): S.ACUM, EMS Name(s): Scenedesmus acuminatus",S.ACUM,Numeric,Biological,Count,,
6110 - Scenedesmus quadricauda,"Common name: none, EMS Code(s): S.QUAD, EMS Name(s): Scenedesmus quadricauda",S.QUAD,Numeric,Biological,Count,,
6120 - Scenedesmus armatus,"Common name: none, EMS Code(s): S.ARMA, EMS Name(s): Scenedesmus armatus",S.ARMA,Numeric,Biological,Count,,
6127 - Scenedesmus bijuga,"Common name: none, EMS Code(s): S.BIJU, EMS Name(s): Scenedesmus bijuga",S.BIJU,Numeric,Biological,Count,,
6133 - Scenedesmus abundans,"Common name: none, EMS Code(s): S.ABUN, EMS Name(s): Scenedesmus abundans",S.ABUN,Numeric,Biological,Count,,
6139 - Scenedesmus arcuatus,"Common name: none, EMS Code(s): S.ARCU, EMS Name(s): Scenedesmus arcuatus",S.ARCU,Numeric,Biological,Count,,
6141 - Scenedesmus arcuatus var. platydisca,"Common name: none, EMS Code(s): S.VPLA, EMS Name(s): Scenedesmus arcuatus var. platydisca",S.VPLA,Numeric,Biological,Count,,
6143 - Scenedesmus dimorphus,"Common name: none, EMS Code(s): S.DIMO, EMS Name(s): Scenedesmus dimorphus",S.DIMO,Numeric,Biological,Count,,
6145 - Scenedesmus denticulatus,"Common name: none, EMS Code(s): S.DENT, EMS Name(s): Scenedesmus denticulatus",S.DENT,Numeric,Biological,Count,,
6151 - Scenedesmus serratus,"Common name: none, EMS Code(s): S.SERR, EMS Name(s): Scenedesmus serratus",S.SERR,Numeric,Biological,Count,,
6154 - Scenedesmus aculeolatus,"Common name: none, EMS Code(s): S.ACUL, EMS Name(s): Scenedesmus aculeolatus",S.ACUL,Numeric,Biological,Count,,
6155 - Scenedesmus acutiformis,"Common name: none, EMS Code(s): S.ACUT, EMS Name(s): Scenedesmus acutiformis",S.ACUT,Numeric,Biological,Count,,
6156 - Scenedesmus acutus,"Common name: none, EMS Code(s): S.ACTS, EMS Name(s): Scenedesmus acutus",S.ACTS,Numeric,Biological,Count,,
6160 - Scenedesmus obliquus,"Common name: none, EMS Code(s): S.OBLI, EMS Name(s): Scenedesmus obliquus",S.OBLI,Numeric,Biological,Count,,
6181 - Scenedesmus incrassatulus,"Common name: none, EMS Code(s): S.INCR, EMS Name(s): Scenedesmus incrassatulus",S.INCR,Numeric,Biological,Count,,
6188 - Scenedesmus longus,"Common name: none, EMS Code(s): S.LONG, EMS Name(s): Scenedesmus longus",S.LONG,Numeric,Biological,Count,,
619 - Anacystis limneticus,"Common name: none, EMS Code(s): A.LIM, A.MICR, EMS Name(s): Anacystis limneticus, Anacystis microscopica","A.LIM, A.MICR",Numeric,Biological,Count,,
620 - Anacystis incerta,"Common name: none, EMS Code(s): A.INCE, EMS Name(s): Anacystis incerta",A.INCE,Numeric,Biological,Count,,
621 - Anacystis aeruginosa,"Common name: none, EMS Code(s): A.AERU, EMS Name(s): Anacystis aeruginosa",A.AERU,Numeric,Biological,Count,,
6225 - Crucigenia,"Common name: none, EMS Code(s): CRUCI, EMS Name(s): Crucigenia",CRUCI,Numeric,Biological,Count,,
6226 - Crucigenia tetrapedia,"Common name: none, EMS Code(s): C.TETR, EMS Name(s): Crucigenia tetrapedia",C.TETR,Numeric,Biological,Count,,
6227 - Crucigenia crucifera,"Common name: none, EMS Code(s): C.CRUC, EMS Name(s): Crucigenia crucifera",C.CRUC,Numeric,Biological,Count,,
6228 - Crucigenia fenestrata,"Common name: none, EMS Code(s): C.FENE, EMS Name(s): Crucigenia fenestrata",C.FENE,Numeric,Biological,Count,,
6235 - Crucigenia quadrata,"Common name: none, EMS Code(s): C.QUAD, C.RECT, EMS Name(s): Crucigenia quadrata, Crucigenia rectangularis","C.QUAD, C.RECT",Numeric,Biological,Count,,
6244 - Tetradesmus,"Common name: none, EMS Code(s): TETRAD, EMS Name(s): Tetradesmus",TETRAD,Numeric,Biological,Count,,
6249 - Selenastrum,"Common name: none, EMS Code(s): SELENA, EMS Name(s): Selenastrum",SELENA,Numeric,Biological,Count,,
625 - Aphanocapsa,"Common name: none, EMS Code(s): APHCAP, EMS Name(s): Aphanocapsa",APHCAP,Numeric,Biological,Count,,
6256 - Selenastrum minutum,"Common name: none, EMS Code(s): S.MINU, EMS Name(s): Selenastrum minutum",S.MINU,Numeric,Biological,Count,,
6273 - Coelastrum,"Common name: none, EMS Code(s): COELAS, EMS Name(s): Coelastrum",COELAS,Numeric,Biological,Count,,
6279 - Coelastrum microporum,"Common name: none, EMS Code(s): C.MICR, EMS Name(s): Coelastrum microporum",C.MICR,Numeric,Biological,Count,,
6297 - Dictyosphaerium,"Common name: none, EMS Code(s): DICTYO, EMS Name(s): Dictyosphaerium",DICTYO,Numeric,Biological,Count,,
6298 - Dictyosphaerium pulchellum,"Common name: none, EMS Code(s): D.PULC, EMS Name(s): Dictyosphaerium pulchellum",D.PULC,Numeric,Biological,Count,,
6299 - Dictyosphaerium ehrenbergianum,"Common name: none, EMS Code(s): D.EHRE, EMS Name(s): Dictyosphaerium ehrenbergianum",D.EHRE,Numeric,Biological,Count,,
6304 - Dimorphococcus lunatus,"Common name: none, EMS Code(s): DIMORP, EMS Name(s): Dimorphococcus lunatus",DIMORP,Numeric,Biological,Count,,
6306 - Botryococcus,"Common name: none, EMS Code(s): BOTRYO, EMS Name(s): Botryococcus",BOTRYO,Numeric,Biological,Count,,
6308 - Botryococcus braunii,"Common name: none, EMS Code(s): B.BRAU, EMS Name(s): Botryococcus braunii",B.BRAU,Numeric,Biological,Count,,
6315 - Golenkinia radiata,"Common name: none, EMS Code(s): G.RADI, EMS Name(s): Golenkinia radiata",G.RADI,Numeric,Biological,Count,,
6355 - Gloeocystis,"Common name: none, EMS Code(s): GLOEOC, EMS Name(s): Gloeocystis",GLOEOC,Numeric,Biological,Count,,
6356 - Gloeocystis ampla,"Common name: none, EMS Code(s): G.AMPL, EMS Name(s): Gloeocystis ampla",G.AMPL,Numeric,Biological,Count,,
636 - Aphanothece,"Common name: none, EMS Code(s): ATHECE, EMS Name(s): Aphanothece",ATHECE,Numeric,Biological,Count,,
63822 - Onychonema,"Common name: none, EMS Code(s): ONYCHM, EMS Name(s): Onychonema",ONYCHM,Numeric,Biological,Count,,
6409 - Ulotrichales,"Common name: none, EMS Code(s): UID UT, EMS Name(s): UID Ulotrichales",UID UT,Numeric,Biological,Count,,
6410 - Ulotrichaceae,"Common name: none, EMS Code(s): UL/GEM, EMS Name(s): Ulothrix/Geminella",UL/GEM,Numeric,Biological,Count,,
6411 - Stichococcus,"Common name: none, EMS Code(s): STICHC, EMS Name(s): Stichococcus",STICHC,Numeric,Biological,Count,,
6417 - Ulothrix,"Common name: none, EMS Code(s): ULOTHR, EMS Name(s): Ulothrix",ULOTHR,Numeric,Biological,Count,,
64183 - Nematomorpha,"Common name: horsehair worms, EMS Code(s): NEMMOR, EMS Name(s): Nematomorpha",NEMMOR,Numeric,Biological,Count,,
6426 - Ulothrix variabilis,"Common name: none, EMS Code(s): U.VARI, EMS Name(s): Ulothrix variabilis",U.VARI,Numeric,Biological,Count,,
6428 - Ulothrix subconstricta,"Common name: none, EMS Code(s): U.SUBC, EMS Name(s): Ulothrix subconstricta",U.SUBC,Numeric,Biological,Count,,
6429 - Ulothrix subtilissima,"Common name: none, EMS Code(s): U.SUBT, EMS Name(s): Ulothrix subtilissima",U.SUBT,Numeric,Biological,Count,,
6431 - Ulothrix zonata,"Common name: none, EMS Code(s): U.ZONA, EMS Name(s): Ulothrix zonata",U.ZONA,Numeric,Biological,Count,,
64357 - Annelida,"Common name: annelids, EMS Code(s): ANNELI, EMS Name(s): Annelida",ANNELI,Numeric,Biological,Count,,
6446 - Dactylococcopsis,"Common name: none, EMS Code(s): DACTYL, EMS Name(s): Dactylococcopsis",DACTYL,Numeric,Biological,Count,,
6449 - Dactylococcopsis smithii,"Common name: none, EMS Code(s): D.SMIT, EMS Name(s): Dactylococcopsis smithii",D.SMIT,Numeric,Biological,Count,,
6456 - Radiofilum,"Common name: none, EMS Code(s): RADIOF, EMS Name(s): Radiofilum",RADIOF,Numeric,Biological,Count,,
6460 - Binuclearia,"Common name: none, EMS Code(s): BINUCL, EMS Name(s): Binuclearia",BINUCL,Numeric,Biological,Count,,
6463 - Geminella,"Common name: none, EMS Code(s): GEMINE, EMS Name(s): Geminella",GEMINE,Numeric,Biological,Count,,
6464 - Geminella interrupta,"Common name: none, EMS Code(s): GEMINT, EMS Name(s): Geminella interrupta",GEMINT,Numeric,Biological,Count,,
6471 - Geminella ellipsoidea,"Common name: none, EMS Code(s): GEMELL, EMS Name(s): Geminella ellipsoidea",GEMELL,Numeric,Biological,Count,,
654 - Chroococcus,"Common name: none, EMS Code(s): C.COCC, EMS Name(s): Chroococcus",C.COCC,Numeric,Biological,Count,,
654075 - Epiphanidae,"Common name: none, EMS Code(s): EPIPHA, EMS Name(s): Epiphanidae",EPIPHA,Numeric,Biological,Count,,
654082 - Microcodidae,"Common name: none, EMS Code(s): MICROC, EMS Name(s): Microcodonidae",MICROC,Numeric,Biological,Count,,
656 - Chroococcus limneticus,"Common name: none, EMS Code(s): C.LIME, EMS Name(s): Chroococcus  limneticus",C.LIME,Numeric,Biological,Count,,
6594 - Chaetophorales,"Common name: none, EMS Code(s): UCHAPH, EMS Name(s): UID Chaetophorales",UCHAPH,Numeric,Biological,Count,,
6595 - Chaetophoraceae,"Common name: none, EMS Code(s): STIG/C, EMS Name(s): Stigeoclonium/Chaetophora",STIG/C,Numeric,Biological,Count,,
660046 - Rhodophyta,"Common name: red algae, EMS Code(s): UIDRHO, EMS Name(s): UID Rhodophyta - unicellular",UIDRHO,Numeric,Biological,Count,,
6642 - Protoderma,"Common name: none, EMS Code(s): PROTOD, EMS Name(s): Protoderma",PROTOD,Numeric,Biological,Count,,
6651 - Stigeoclonium,"Common name: none, EMS Code(s): STIGEO, EMS Name(s): Stigeoclonium",STIGEO,Numeric,Biological,Count,,
666871 - Hesperodiaptomus,"Common name: none, EMS Code(s): HESPES, EMS Name(s): Hesperodiaptomus sp.",HESPES,Numeric,Biological,Count,,
666921 - Aglaodiaptomus forbesi,"Common name: none, EMS Code(s): ALGAOF, EMS Name(s): Aglaodiaptomus forbesi",ALGAOF,Numeric,Biological,Count,,
666923 - Aglaodiaptomus leptopus,"Common name: none, EMS Code(s): AGLAOD, EMS Name(s): Aglaodiaptomus leptopus",AGLAOD,Numeric,Biological,Count,,
666941 - Hesperodiaptomus caducus,"Common name: none, EMS Code(s): H.CADA, EMS Name(s): Hesperodiaptomus caducus",H.CADA,Numeric,Biological,Count,,
666943 - Hesperodiaptomus eiseni,"Common name: none, EMS Code(s): H.EISE, EMS Name(s): Hesperodiaptomus eiseni",H.EISE,Numeric,Biological,Count,,
666944 - Hesperodiaptomus franciscanus,"Common name: none, EMS Code(s): H.FRAN, EMS Name(s): Hesperodiaptomus franciscanus",H.FRAN,Numeric,Biological,Count,,
666946 - Hesperodiaptomus kenai,"Common name: none, EMS Code(s): HKENAI, EMS Name(s): Hesperodiaptomus kenai",HKENAI,Numeric,Biological,Count,,
666949 - Hesperodiaptomus novemdecimus,"Common name: none, EMS Code(s): H.NOVE, EMS Name(s): Hesperodiaptomus novemdecimus",H.NOVE,Numeric,Biological,Count,,
666957 - Leptodiaptomus insularis,"Common name: none, EMS Code(s): L.INSU, EMS Name(s): Leptodiaptomus insularis",L.INSU,Numeric,Biological,Count,,
666960 - Leptodiaptomus nudus,"Common name: none, EMS Code(s): LEPDIN, EMS Name(s): Leptodiaptomus nudus",LEPDIN,Numeric,Biological,Count,,
666961 - Leptodiaptomus pribilofensis,"Common name: none, EMS Code(s): L.PRIB, EMS Name(s): Leptodiaptomus pribilofensis",L.PRIB,Numeric,Biological,Count,,
666962 - Leptodiaptomus sicilis,"Common name: none, EMS Code(s): L.SICI, EMS Name(s): Leptodiaptomus sicilis",L.SICI,Numeric,Biological,Count,,
666966 - Leptodiaptomus tyrrelli,"Common name: none, EMS Code(s): L.TYRE, EMS Name(s): Leptodiaptomus tyrelli",L.TYRE,Numeric,Biological,Count,,
666970 - Onychodiaptomus hesperus,"Common name: none, EMS Code(s): ONYCHH, EMS Name(s): Onychodiaptomus hesperus",ONYCHH,Numeric,Biological,Count,,
6679 - Schizomeris,"Common name: none, EMS Code(s): SCHIZO, EMS Name(s): Schizomeris",SCHIZO,Numeric,Biological,Count,,
6683 - Chaetophora,"Common name: none, EMS Code(s): CHATPH, EMS Name(s): Chaetophora",CHATPH,Numeric,Biological,Count,,
668695 - Homoeothrix,"Common name: none, EMS Code(s): HOM.SP, H.VARI, EMS Name(s): Homeothrix sp., Homoeothrix varians","HOM.SP, H.VARI",Numeric,Biological,Count,,
6689 - Draparnaldia,"Common name: none, EMS Code(s): DRAPAR, EMS Name(s): Draparnaldia",DRAPAR,Numeric,Biological,Count,,
6701 - Aphanochaete,"Common name: none, EMS Code(s): APHANO, EMS Name(s): Aphanochaete",APHANO,Numeric,Biological,Count,,
67415 - Capitella capitata,"Common name: none, EMS Code(s): C.CAPI, EMS Name(s): Capitella capitata",C.CAPI,Numeric,Biological,Count,,
6745 - Cladophorales,"Common name: none, EMS Code(s): CLADOP, UIDCLA, EMS Name(s): Cladophorales, UID Cladophorales","CLADOP, UIDCLA",Numeric,Biological,Count,,
6763 - Cladophora,"Common name: none, EMS Code(s): CLADO, EMS Name(s): Cladophora",CLADO,Numeric,Biological,Count,,
682 - Gloeocapsa,"Common name: none, EMS Code(s): GLOEOA, EMS Name(s): Gloeocapsa",GLOEOA,Numeric,Biological,Count,,
68440 - Lumbriculidae,"Common name: aquatic oligochaete worm, EMS Code(s): LUM/TU, LUMBRI, EMS Name(s): Lumbriculidae/Tubificidae, Lumbriculidae","LUM/TU, LUMBRI",Numeric,Biological,Count,,
68441 - Lumbriculus,"Common name: aquatic oligochaete worm, EMS Code(s): LUMLUS, EMS Name(s): Lumbriculus",LUMLUS,Numeric,Biological,Count,,
68452 - Stylodrilus heringianus,"Common name: none, EMS Code(s): S.HERI, EMS Name(s): Stylodrilus heringianus",S.HERI,Numeric,Biological,Count,,
68463 - Rhynchelmis,"Common name: aquatic oligochaete worm, EMS Code(s): RHYCHE, EMS Name(s): Rhynchelmis",RHYCHE,Numeric,Biological,Count,,
68510 - Enchytraeidae,"Common name: none, EMS Code(s): ENCHYT, EMS Name(s): Enchytraeidae",ENCHYT,Numeric,Biological,Count,,
6853 - Rhizoclonium,"Common name: none, EMS Code(s): RHIZO, EMS Name(s): Rhizoclonium",RHIZO,Numeric,Biological,Count,,
68531 - Enchytraeus,"Common name: none, EMS Code(s): ENCHYS, EMS Name(s): Enchytraeus sp.",ENCHYS,Numeric,Biological,Count,,
68541 - Henlea,"Common name: none, EMS Code(s): HENLEA, EMS Name(s): Henlea",HENLEA,Numeric,Biological,Count,,
68544 - Mesenchytraeus,"Common name: none, EMS Code(s): MESENC, EMS Name(s): Mesenchytraeus",MESENC,Numeric,Biological,Count,,
6859 - Rhizoclonium hieroglyphicum,"Common name: none, EMS Code(s): R.HIER, EMS Name(s): Rhizoclonium hieroglyphicum",R.HIER,Numeric,Biological,Count,,
68622 - Tubifex,"Common name: aquatic oligochaete worm, EMS Code(s): TUBIFE, EMS Name(s): Tubifex",TUBIFE,Numeric,Biological,Count,,
68638 - Limnodrilus,"Common name: aquatic oligochaete worm, EMS Code(s): LIMNOD, EMS Name(s): Limnodrilus",LIMNOD,Numeric,Biological,Count,,
68679 - Aulodrilus,"Common name: none, EMS Code(s): AULODR, EMS Name(s): Aulodrilus",AULODR,Numeric,Biological,Count,,
68839 - Rhyacodrilus,"Common name: aquatic oligochaete worm, EMS Code(s): RHYCOD, EMS Name(s): Rhyacodrilus",RHYCOD,Numeric,Biological,Count,,
68854 - Naididae,"Common name: aquatic oligochaete worm, EMS Code(s): TUBIFI, NAIDID, EMS Name(s): Tubificidae, Naididae","TUBIFI, NAIDID",Numeric,Biological,Count,,
68855 - Slavina,"Common name: aquatic oligochaete worm, EMS Code(s): SLAVIN, EMS Name(s): Slavina",SLAVIN,Numeric,Biological,Count,,
68856 - Slavina appendiculata,"Common name: aquatic oligochaete worm, EMS Code(s): S.APPE, EMS Name(s): Slavina appendiculata",S.APPE,Numeric,Biological,Count,,
68871 - Stylaria,"Common name: aquatic oligochaete worm, EMS Code(s): STYLAR, EMS Name(s): Stylaria",STYLAR,Numeric,Biological,Count,,
68872 - Stylaria lacustris,"Common name: aquatic oligochaete worm, EMS Code(s): S.LAC, EMS Name(s): Stylaria lacustris",S.LAC,Numeric,Biological,Count,,
68876 - Pristina,"Common name: aquatic oligochaete worm, EMS Code(s): PRISTI, EMS Name(s): Pristina",PRISTI,Numeric,Biological,Count,,
68881 - Pristina foreli,"Common name: none, EMS Code(s): P.FORE, EMS Name(s): Pristina forelli",P.FORE,Numeric,Biological,Count,,
