"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"E209760","RA-15917: INLET GAS","In-Plant","INLET GAS","","","","56.746944","-121.28","","1:20,000 scale map (NAD27)","","","3451; 15917","","","","2/23/2006","11/1/1996 10:47:48 AM","2/23/2006 3:26:05 PM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Sarah McCullough from 70 Omineca-Peace, Prince George","8/7/1990",""
"E209789","WOOD WASTE LANDFILL","Landfill","TEMBEC, (PR-2554), WOOD WASTE LANDFILL, CANAL FLATS Comments:   SITE NAME:  CRESTBROOK FOREST INDUSTRIES REFUSE SITE - CANAL FLATS LEGAL DESCRIPTION:  PARCEL A.D.D.26944I, DISTRICT LOT 110, IDENTIFIED AS PLANERMILL REFUSE SITE","","","","50.155300","-115.7975","","GOAT- 1:20,000 TRIM (NAD83)","","","2554","","","","","11/1/1996 10:47:49 AM","12/14/2009 1:30:20 PM","Created by  EMS from 41 Kootenay, Cranbrook","Updated by Liz Archibald from 41 Kootenay, Cranbrook","8/7/1990",""
"E209805","WMS LK; LAKETOWN TRUCK SERVICE (PE-09028) TRUCK SHOP DRAINAGE","Seepage or Seepage Pools","","","","","52.137500","-122.1531","","Differential Geographic Positioning System (Datum not known)","","","9028","","","","","11/1/1996 10:47:50 AM","11/6/2006 8:51:21 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/7/1990",""
"E209819","QUESNEL; CARIBOO CONSULTANTS (PA-05737) WOODWASTE BURNER","Stack","","","","","53.062900","-122.443","","GOAT- 1:20,000 TRIM (NAD83)","","","5737","","","","","11/1/1996 10:47:50 AM","11/6/2006 8:21:58 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/7/1990",""
"E209939","QUESNEL; CANFOR (PA-07844) 6 NAT GAS LUMBER DRY KILNS","Stack","","","","","53.003100","-122.5022","","GOAT- 1:20,000 TRIM (NAD83)","","","7844","","","","","11/1/1996 10:47:57 AM","11/6/2006 8:27:40 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/8/1990",""
"E209940","QUESNEL; CANFOR (PA-07844) 8 DUST COLLECTION CYCLONES","Stack","","","","","53.002800","-122.5036","","GOAT- 1:20,000 TRIM (NAD83)","","","7844","","","","","11/1/1996 10:47:57 AM","11/6/2006 8:28:36 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/8/1990",""
"E209992","WMS LK; WEST FRASER (PR-07848) WOOD RESIDUE LANDFILL","Landfill","","","","","52.181000","-122.156","","GOAT- 1:20,000 TRIM (NAD83)","","","7848","","","","","11/1/1996 10:48:00 AM","11/6/2006 4:26:15 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/9/1990",""
"E210005","QUESNEL; WEST FRASER (PA-08347) 2 PLANER CYCLONES","Stack","","","","","53.005000","-122.5058","","GOAT- 1:20,000 TRIM (NAD83)","","","8347","","","","","11/1/1996 10:48:00 AM","4/10/2008 3:19:10 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Douglas Hill from 50 Cariboo, Williams Lake","8/9/1990",""
"E210026","KILBELLA BAY; WFP (PR-7845) DRYLAND SORT LANDFILL","Landfill","","","","","51.701000","-127.3379","","GOAT- 1:20,000 TRIM (NAD83)","","","7845","","","","","11/1/1996 10:48:01 AM","7/5/2021 1:50:31 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Database Link for EMA from 50 Cariboo, Williams Lake","8/9/1990",""
"E210034","KILBELLA BAY; CANPAC (PE-6054) SEPTIC EFFLUENT","Outfall","","","","","51.702500","-127.3416","","GOAT- 1:20,000 TRIM (NAD83)","","","6054","","","","","11/1/1996 10:48:02 AM","8/27/2008 4:13:39 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Douglas Hill from 50 Cariboo, Williams Lake","8/9/1990",""
"E210036","SHEEMAHANT (PR-4321) LOGSORT AND CAMP LANDFILL","Landfill","","","","","51.756900","-126.6344","","Geographic Positioning System (Datum not known)","","","4321","","","","","11/1/1996 10:48:02 AM","8/27/2008 3:23:25 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Douglas Hill from 50 Cariboo, Williams Lake","8/9/1990",""
"E210040","WMS LK; EVER-REDI CONCRETE (PA-07842) BATCH PLANT SILOS","Stack","","","","","52.115000","-122.1331","","Differential Geographic Positioning System (Datum not known)","","","7842","","","","","11/1/1996 10:48:02 AM","11/6/2006 2:53:28 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/9/1990",""
"E210045","QUESNEL; FINNING (PA-05398) DIRT SETTLING PIT/OIL & GREASE SEP","Seepage or Seepage Pools","","","","","53.075900","-122.4492","","GOAT- 1:20,000 TRIM (NAD83)","","","5398","","","","","11/1/1996 10:48:02 AM","11/6/2006 2:54:36 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/9/1990",""
"E210131","INRIG BAY DOMANS (PR-5418) LOG SORT LANDFILL","Landfill","located east of Inrig Bay","","","","51.779300","-127.4348","","GOAT- 1:20,000 TRIM (NAD83)","","","5418","","","","","11/1/1996 10:48:06 AM","9/4/2008 3:00:51 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Douglas Hill from 50 Cariboo, Williams Lake","8/13/1990",""
"E210137","BELLA COOLA; LITTLE VALLEY FOREST PROD (PA-03339) WW BURNER","Stack","Beehive burner at Little Valley Forest Products near Hagensborg.","","","","52.404900","-126.4982","","Differential Geographic Positioning System (Datum not known)","","","3339","","","","","11/1/1996 10:48:06 AM","11/6/2006 3:40:18 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/13/1990",""
"E210168","QUESNEL; QUESNEL WASTE DISPOSAL (PA-02576) BEEHIVE BURNER","Stack","Beehive burner at Quesnel Waste Disposal site.","","","","53.000000","-122.5042","","GOAT- 1:20,000 TRIM (NAD83)","","","2576","","","","","11/1/1996 10:48:09 AM","11/6/2006 3:47:54 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Roland Grimm from 50 Cariboo, Williams Lake","8/14/1990",""
"E210171","FIVE LUMBER DRY KILNS(PA-07841) ","Stack","","","","","53.001900","-122.5039","","GOAT- 1:20,000 TRIM (NAD83)","","","7841","","","","","11/1/1996 10:48:09 AM","6/19/2018 4:10:22 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Database Link for EMA from 50 Cariboo, Williams Lake","8/14/1990",""
"E210172","TRIMMER CYCLONE (PA-07841) ","Stack","An emmission control device that uses cyclonic separation in removing particulates from an air stream without the use of filters. Rotational effects, friction, and gravity are used to separate particles.","","","","53.001700","-122.5031","","GOAT- 1:20,000 TRIM (NAD83)","","","7841","","","","","11/1/1996 10:48:09 AM","6/19/2018 3:43:06 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Database Link for EMA from 50 Cariboo, Williams Lake","8/14/1990",""
"E210174","THREE EXHAUST FANS (PA-07841) ","Stack","Filing room exhaust fan, welding shop exhaust fan and planer exhaust fan.","","","","52.998889","-122.5083","","1:50,000 scale map","","","7841","","","","","11/1/1996 10:48:09 AM","6/19/2018 4:06:42 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Database Link for EMA from 50 Cariboo, Williams Lake","8/14/1990",""
"E210186","RIVERSIDE DUSTFALL STN #1 - OFFICE","Air Quality","dustfall monitoring site near mill office","","","","52.121389","-122.135278","","IMAP- 1:20,000 TRIM (NAD83)","","","3679","","","","","11/1/1996 10:48:10 AM","7/24/2008 9:05:50 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Douglas Hill from 50 Cariboo, Williams Lake","8/14/1990",""
"E210188","RIVERSIDE DUSTFALL STN #2 - LOGYARD","Air Quality","dustfall monitoring site located in logyard","","","","52.121944","-122.146111","","IMAP- 1:20,000 TRIM (NAD83)","","","3679","","","","","11/1/1996 10:48:10 AM","7/24/2008 9:08:03 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Douglas Hill from 50 Cariboo, Williams Lake","8/14/1990",""
"E210189","RIVERSIDE DUSTFALL STN #3 - SHELL PLANT","Air Quality","dustfall monitoring station at Shell Bulk plant on Mackenzie Ave","","","","52.122222","-122.135833","","IMAP- 1:20,000 TRIM (NAD83)","","","3679","","","","","11/1/1996 10:48:10 AM","7/24/2008 9:11:56 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Douglas Hill from 50 Cariboo, Williams Lake","8/14/1990",""
"E210224","PA-7258:TWO (2) DIESEL ENGINE FIRE PUMP DRIVERS","Stack","Two (2) diesel fire suppression pump drivers and related appurtenances","","","","56.146944","-120.651389","","1:50,000 scale map","","","7258","","","","","11/1/1996 10:48:12 AM","7/12/2006 9:05:22 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Kevin Parsonage from 70 Omineca-Peace, Prince George","8/15/1990",""
"E210225","PA-7258: PRESSURE SAFETY VALVES ON FITEEN (15) HC STORAGE VESSELS","Air Quality","Pressure safety valves on two (2) propane storage vessels, two (2) condensate storage vessels, six (6) propane plus storage vessels and five (5) ethane plus storage vessels. Comments:   RECORD DISCHARGE OF BUTANE AND PROPANE RELEASED FROM PSV (PRESSURE SAFTEY VALES) AND REPORT THE EST. VOLUMES OF GAS DISCHARGED","","","","56.146944","-120.651389","","1:50,000 scale map","","","7258","","","","","11/1/1996 10:48:12 AM","7/12/2006 9:09:01 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Kevin Parsonage from 70 Omineca-Peace, Prince George","8/15/1990",""
"E210228","RA-15423:COMPRESSOR EXHAUST STACK","Stack","COMPRESSOR STN EXHAUST STACK","","","","56.466111","-121.029444","","1:20,000 scale map (NAD27)","","","5738; 15423","","","","3/22/2006","11/1/1996 10:48:13 AM","3/22/2006 9:46:17 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Sarah McCullough from 70 Omineca-Peace, Prince George","8/15/1990",""
"E210230","RA-15423:FLARE STACK","Stack","FLARE STACK Comments:   FLARE STACK DATA RECORD REQUIRED FOR QUALITY AND DURATION SUGGESTED UNITS T/D, OBJECTIVES REQUIRES LESS THAN 10 T/D PERMIT NEEDS AMMENDING TO REFLECT ABOVE UNITS","","","","56.466111","-121.029444","","1:20,000 scale map (NAD27)","","","5738; 15423","","","","3/22/2006","11/1/1996 10:48:13 AM","3/22/2006 9:45:26 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Sarah McCullough from 70 Omineca-Peace, Prince George","8/15/1990",""
"E210231","RA-15424: COMPRESSOR ENGINE EXHAUST","Stack","COMPRESSOR ENGINE EXHAUST STACK","","","","56.430722","-120.891139","","1:20,000 scale map (NAD27)","","","5739; 15424","","","","2/15/2006","11/1/1996 10:48:13 AM","2/15/2006 10:30:54 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Sarah McCullough from 70 Omineca-Peace, Prince George","8/15/1990",""
"E210232","RA-15424: GLYCOL REBOILER","Stack","","","","","56.430250","-120.8895","","1:20,000 scale map (NAD27)","","","5739; 15424","","","","2/15/2006","11/1/1996 10:48:13 AM","2/15/2006 10:29:51 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Sarah McCullough from 70 Omineca-Peace, Prince George","8/15/1990",""
"E210233","RA-15424:FLARE STACK","Stack","FLARE STACK Comments:   Periodic flaring only.","","","","56.429306","-120.889333","","1:20,000 scale map (NAD27)","","","5739; 15424","","","","2/15/2006","11/1/1996 10:48:13 AM","2/15/2006 10:31:46 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Sarah McCullough from 70 Omineca-Peace, Prince George","8/15/1990",""
"E210239","IRRIGATION SPRAY AREA","Irrigation Spray/Sludge","STORAGE LAGOONSTORAGE LAGOON","","","","56.656400","-121.2133","","","","","7910","","","","","11/1/1996 10:48:13 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/15/1990",""
"E210291","DUST CONTROL SAMPLE POINTS","Air Quality","FUGITIVE DUST CONTROL SAMPLE POINTS","","","","60.000000","-145","","","","","5942","","","","","11/1/1996 10:48:15 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210292","CEMENT STORAGE SILOS VENT","Stack","VENT FROM CEMENT STORAGE SILOS","","","","56.233933","-120.85785","","","","","6118","","","","","11/1/1996 10:48:16 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210293","VENT FROM A FLYASH SILO","Stack","VENT FROM A FLYASH SILO","","","","56.233933","-120.85785","","","","","6118","","","","","11/1/1996 10:48:16 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210295","ASHPALT BATCH PLANT EMISS.","Stack","ASHPALT BATCH PLANT EMISSIONASHPALT BATCH PLANT EMISSION","","","","56.144326","-120.682998","","","","","6401","","","","","11/1/1996 10:48:16 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210296","ASHALT HEATER","Stack","ASHALT HEATER","","","","56.144326","-120.682998","","","","","6401","","","","","11/1/1996 10:48:16 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210337","RA-15402:COMPRESSOR ENGINE STACKS","Stack","COMPRESSOR ENGINE STACKSCOMPRESSOR ENGINE STACKS","","","","56.645556","-120.692778","","1:20,000 scale map (NAD27)","","","5413; 15402","","","","2/15/2006","11/1/1996 10:48:17 AM","2/15/2006 10:18:27 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Sarah McCullough from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210338","RA-15402:EMERGENCY FLARE PIT","Stack","EMERGENCY FLARE PIT","","","","56.645750","-120.694806","","1:20,000 scale map (NAD27)","","","5413; 15402","","","","2/15/2006","11/1/1996 10:48:17 AM","2/15/2006 10:16:55 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Sarah McCullough from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210349","ROCK PIT","Seepage or Seepage Pools","ROCK PIT","","","","60.000000","-140","","","","","5504","","","","","11/1/1996 10:48:18 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210350","SAMPLE PT. BEFORE ROCK PIT","Seepage or Seepage Pools","SAMPLING FACILITY PRIOR TO DISCHARGE TO ROCK PIT Comments:   OIL AND SLUDGE REMOVED FROM THE OIL SEPARATOR SHALL BE DISPOSED OF TO A SITE AND IN A MANNER ACCEPTABLE TO THE REGIONAL WASTE MANAGER.","","","","60.000000","-140","","","","","5735","","","","","11/1/1996 10:48:18 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210356","PITTMAN ASPHALT PA8456 PRINCE GEORGE","Stack","","","","","53.813570","-122.724107","","","","","8456","","","","","11/1/1996 10:48:18 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210361","F.F.I. MELSILINKA LOG CAMP PR4401","Landfill","LANDFILL - NOT SAMPLEDLANDFILL - NOT SAMPLED Comments:   THE LAND TO WHICH THE REFUSE IS TO BE DISCHARGED AND TO WHICH THIS APPENDIX IS APPURTENANT IS DESCRIBED BY THE FOLLOWING TRAVERSE: COMMEN","","","","55.110216","-124.423238","","","","","4401","","","","","11/1/1996 10:48:18 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210363","F.F.I. MESILINKA LOG CAMP PE3015","Seepage or Seepage Pools","SEWAGE LAGOON - NOT SAMPLEDSEWAGE LAGOON - NOT SAMPLED","","","","56.106700","-124.4092","","","","","3015","","","","","11/1/1996 10:48:18 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/16/1990",""
"E210381","FLETCHER CHAL. PHILLIP CR. LOG CAMP PR5970","Landfill","LOGGING CAMP LANDFILL - NOT SAMPLEDLOGGING CAMP LANDFILL - NOT SAMPLED","","","","55.068750","-123.397","","","","","5970","","","","","11/1/1996 10:48:19 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/17/1990",""
"E210407","BULLMOOSE-DOMESTIC REFUSE TUMB. RDG PR6869","Landfill","N/AN/A","","","","55.126000","-121.492","","","","","6869","","","","","11/1/1996 10:48:20 AM","2/7/2023 11:16:21 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/17/1990",""
"E210470","GOLDEN CONCRETE (PE-5852) SETTLING POND","Infiltration Pond"," Comments:   N.E. 1/4, SECTION 8, TOWNSHIP 26, RANGE 21, W5M, KOOTENAY DISTRICT","","","","51.210600","-116.8958","","GOAT- 1:20,000 TRIM (NAD83)","","","5852","","","","","11/1/1996 10:48:25 AM","12/14/2009 12:55:44 PM","Created by  EMS from 41 Kootenay, Cranbrook","Updated by Liz Archibald from 41 Kootenay, Cranbrook","8/20/1990",""
"E210486","ROLLING MIX-BAGHOUSE (3)","Stack","","","","","53.959700","-122.8467","","","","","6556","","","","","11/1/1996 10:48:25 AM","2/7/2023 11:16:22 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/20/1990",""
"E210487","BAGHOUSE (CEMENT SILOS)","Stack","","","","","53.924700","-122.7778","","1:50,000 scale map","","","6297","","","","","11/1/1996 10:48:25 AM","3/27/2006 2:50:21 PM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by PAM CASTLE from 70 Omineca-Peace, Prince George","8/20/1990",""
"E210488","BAGHOUSE (BLOCK MANUFACTURING PLANT)","Stack","","","","","53.924700","-122.7778","","1:50,000 scale map","","","6297","","","","","11/1/1996 10:48:26 AM","3/27/2006 2:50:57 PM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by PAM CASTLE from 70 Omineca-Peace, Prince George","8/20/1990",""
"E210489","GRAVEL & TRUCK WASH SETTLING POND","Lake or Pond","","","","","53.924700","-122.7778","","1:50,000 scale map","","","2157","","","","","11/1/1996 10:48:26 AM","3/27/2006 2:49:50 PM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by PAM CASTLE from 70 Omineca-Peace, Prince George","8/20/1990",""
"E210491","ROLLING MIX PONDS","Lake or Pond","","","","","53.960000","-122.8477","","","","","2189","","","","","11/1/1996 10:48:26 AM","2/7/2023 11:16:22 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/20/1990",""
"E210495","WOODLAND LUMBER-LANDFILL","Landfill","","","","","53.847220","-122.727776","","","","","7915","","","","","11/1/1996 10:48:26 AM","2/7/2023 11:16:22 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/20/1990",""
"E210507","L&M-BURNER; PA 1730","Stack","","","","","54.014470","-124.0486","","","","","1730","","","","","11/1/1996 10:48:26 AM","2/7/2023 11:16:22 AM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","8/21/1990",""
"E210525","DISCHARGE (PE03746)","Outfall","DISCHARGE TO TILE FIELDSDISCHARGE TO TILE FIELDS","","","","48.462300","-123.518","","","","","3746","","","","","11/1/1996 10:48:27 AM","2/7/2023 11:16:22 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","8/21/1990",""
