"Code","Name","Scope","Type"
"112555","112555, ATLANTIC POWER PREFERRED EQUITY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112556","112556, ATLANTIC POWER PREFERRED EQUITY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112557","112557, ATLANTIC POWER PREFERRED EQUITY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"11258","11258, SHELL CANADA PRODUCTS LIMITED",NA,"Authorization"
"112581","112581, PACIFIC WOODTECH CANADA HOLDINGS LIMITED PACIFIC WOODTECH CANADA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112584","112584, PACIFIC WOODTECH CANADA HOLDINGS LIMITED PACIFIC WOODTECH CANADA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112589","112589, MOSAIC FOREST MANAGEMENT CORPORATION","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112590","112590, C & A MINK RANCH LTD. OK RANCH, A DIVISION OF C & A MINK RANCH LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112591","112591, Joe Bifano - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112592","112592, Joe Bifano - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112593","112593, Joe Bifano - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112596","112596, Andrew Gietema - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112598","112598, Andrew Gietema - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112600","112600, COELACANTH ENERGY INC.",NA,"Authorization"
"112604","112604, David Eccott - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112610","112610, PETER'S BROS. CONSTRUCTION LTD.","Asphalt Plant Industry","Authorization"
"112612","112612, Andrew Gietema - DBA","Slaughter IndustryCode of Practice for the Slaughter and Poultry Processing Industries","Authorization"
"112613","112613, Andrew Gietema - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112614","112614, S3 CONCRETE INC.","Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry","Authorization"
"11262","11262, SCHOOL DISTRICT #71 (COURTENAY)","Hazardous Waste Management","Authorization"
"112632","112632, Andrew Gietema - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112633","112633, Andrew Gietema - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112639","112639, Kevin  Mammel - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112640","112640, Matt Peterson - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112643","112643, Kevin  Mammel - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112644","112644, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112645","112645, Travis Redl - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112646","112646, District of Kitimat","Municipal Solid Waste Management","Authorization"
"112647","112647, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112648","112648, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112654","112654, CITY OF CAMPBELL RIVER","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112657","112657, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112658","112658, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112659","112659, NANAIMO FOREST PRODUCTS LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112660","112660, Kevin  Mammel - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112661","112661, Kevin  Mammel - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112663","112663, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112664","112664, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112665","112665, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112689","112689, Tom  deWaal - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112690","112690, EVR OPERATIONS LIMITED","Petroleum Storage","Authorization"
"112691","112691, EVR OPERATIONS LIMITED","Petroleum Storage","Authorization"
"112692","112692, Alisha Pitt - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112694","112694, MILLAR WESTERN FOREST PRODUCTS LTD. QUESNEL RIVER PULP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112695","112695, MILLAR WESTERN FOREST PRODUCTS LTD. QUESNEL RIVER PULP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112696","112696, MILLAR WESTERN FOREST PRODUCTS LTD. QUESNEL RIVER PULP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112697","112697, MILLAR WESTERN FOREST PRODUCTS LTD. QUESNEL RIVER PULP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112698","112698, MILLAR WESTERN FOREST PRODUCTS LTD. QUESNEL RIVER PULP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112699","112699, Kim Harty - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112700","112700, MILLAR WESTERN FOREST PRODUCTS LTD. QUESNEL RIVER PULP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112701","112701, MILLAR WESTERN FOREST PRODUCTS LTD. QUESNEL RIVER PULP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112703","112703, P.N.D. CONSTRUCTION LTD. P.N.D. SOIL & GRAVEL","Composting Operations","Authorization"
"112707","112707, Travis Ram - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112708","112708, David Pownall - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112710","112710, Chad Stewart - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112711","112711, Michael Perello - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112712","112712, Sharon Giza - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112714","112714, BC LAKEWOOD LLC","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112718","112718, Linda Manning - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112719","112719, Ralph Bliewert - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112720","112720, Ralph Bliewert - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112721","112721, Peter Strohmann - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112722","112722, Randy Weidman - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112723","112723, Marc Conacher - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112724","112724, Hannah Edwards - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112726","112726, Joe Augustine - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112727","112727, Matt Augustine - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112728","112728, Florian Massing - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112729","112729, Florian Massing - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112730","112730, CARIBOO REGIONAL DISTRICT","Composting Operations","Authorization"
"112731","112731, Florian Massing - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112732","112732, Florian Massing - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112733","112733, Florian Massing - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112735","112735, NEWCREST RED CHRIS MINING LIMITED","Petroleum Storage","Authorization"
"112736","112736, VANCOUVER READY MIX INC.","Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry","Authorization"
"112739","112739, SPECIMEN TREES WHOLESALE NURSERIES LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"11274","11274, 1083077 B.C. LTD.","Municipal Sewage Management","Authorization"
"112740","112740, SPECIMEN TREES WHOLESALE NURSERIES LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112742","112742, Florian Massing - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112744","112744, COASTAL GASLINK PIPELINE LTD.","Oil and Natural Gas Industry - Small","Authorization"
"112745","112745, Ed  Samay - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112749","112749, Tanner Dykman - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"11275","11275, HASSON & WONG AESTHETIC INC.",NA,"Authorization"
"112756","112756, Chad Johnson - DBA JOHNSON FARMS JOHNSON FARMS","Composting Operations","Authorization"
"112758","112758, Thomas de Waal - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112760","112760, Eskay Creek Mining Limited",NA,"Authorization"
"112761","112761, MEADOW VALLEY MEATS LTD.","Slaughter IndustryCode of Practice for the Slaughter and Poultry Processing Industries","Authorization"
"112763","112763, ZULU AGGREGATES INC.","Asphalt Plant Industry","Authorization"
"112768","112768, PARADISE TRADING CORPORATION","Aquaculture - Land-based Industry","Authorization"
"112769","112769, Donald Darel - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112775","112775, KODE CONTRACTING LTD.","Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry","Authorization"
"112779","112779, Laurence Herd - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112780","112780, AMRIZE CANADA INC.","Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry","Authorization"
"112784","112784, KINGSVALE CATTLE COMPANY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112785","112785, Newcrest Red Chris Mining Limited",NA,"Authorization"
"112787","112787, Ray Binnendyk - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112788","112788, Ray Binnendyk - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112789","112789, Ray Binnendyk - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112790","112790, Steve Dykshoorn - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112792","112792, Leland Hoium - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112793","112793, Steve Dykshoorn - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112794","112794, ATLANTIC POWER PREFERRED EQUITY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112797","112797, BW GOLD LTD.","Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry","Authorization"
"112801","112801, Douglas Bohn - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112802","112802, ARROW TRANSPORTATION SYSTEMS INC.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112803","112803, Terrance Milton - DBA","Slaughter IndustryCode of Practice for the Slaughter and Poultry Processing Industries","Authorization"
"112804","112804, Chad Martin - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112805","112805, Chad Martin - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112806","112806, Clint Martin - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112807","112807, ATLANTIC POWER PREFERRED EQUITY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112808","112808, Clint Martin - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112809","112809, ATLANTIC POWER PREFERRED EQUITY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112810","112810, Kurtis Waskul - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112813","112813, RIVER RANCH CATTLE COMPANY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112814","112814, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112816","112816, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112817","112817, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112827","112827, BIONORTH SERVICES LTD. BIONORTH ENERGY LIMITED PARTNERSHIP","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112831","112831, Robert Swaan - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"112833","112833, CARRIER LUMBER LTD","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
